utterance,emotion
290584_291715.wav,neu
172344_172393.wav,neu
694155_694739.wav,neu
180886_180930.wav,neu
116272_116328.wav,neu
122505_122567.wav,neu
182035_182065.wav,neu
175900_175971.wav,neu
759363_759719.wav,neu
605461_606027.wav,neu
844159_844539.wav,neu
148580_148632.wav,neu
587221_587781.wav,neu
126643_126705.wav,neu
175102_175183.wav,neu
230076_230660.wav,neu
227319_227814.wav,neu
133130_133174.wav,neu
924425_925281.wav,neu
117792_117857.wav,neu
873625_874011.wav,neu
130708_130780.wav,neu
926083_926879.wav,neu
368811_369299.wav,neu
183509_183569.wav,neu
139400_139468.wav,neu
101759_101886.wav,neu
189033_189141.wav,neu
124607_124673.wav,neu
177366_177417.wav,neu
853945_854433.wav,neu
123895_123966.wav,neu
134015_134058.wav,neu
774837_775271.wav,neu
187841_187903.wav,neu
330717_331385.wav,neu
161186_161782.wav,neu
115775_115829.wav,neu
371599_372093.wav,neu
164426_165082.wav,neu
337347_338051.wav,neu
170482_170556.wav,neu
119807_119858.wav,neu
386585_386941.wav,neu
654001_654447.wav,neu
168758_168834.wav,neu
140457_140504.wav,neu
478509_479093.wav,neu
307925_308323.wav,neu
746875_747375.wav,neu
120652_120722.wav,neu
138167_138209.wav,neu
106278_106688.wav,neu
563699_564415.wav,neu
404455_405375.wav,neu
692885_693637.wav,neu
138789_138841.wav,neu
818935_819303.wav,neu
077720_078484.wav,neu
139200_139256.wav,neu
180065_180115.wav,neu
143526_143609.wav,neu
149213_149289.wav,neu
293105_294055.wav,neu
112151_112214.wav,neu
150281_150358.wav,neu
225267_226014.wav,neu
102744_102878.wav,neu
588407_589057.wav,neu
872709_873083.wav,neu
863917_864351.wav,neu
907493_908723.wav,neu
447831_448307.wav,neu
180305_180356.wav,neu
100018_100070.wav,neu
279131_279758.wav,neu
141637_141708.wav,neu
202750_203496.wav,neu
105006_105087.wav,neu
190045_190107.wav,neu
140977_141045.wav,neu
127310_127360.wav,neu
223138_223919.wav,neu
130209_130259.wav,neu
177857_177895.wav,neu
183688_184440.wav,neu
181553_181590.wav,neu
178683_178729.wav,neu
140419_140457.wav,neu
091030_091578.wav,neu
165082_165504.wav,neu
163286_163329.wav,neu
146049_146118.wav,neu
919395_920785.wav,neu
426279_427127.wav,neu
402213_403775.wav,neu
137865_137920.wav,neu
130356_130412.wav,neu
095196_095696.wav,neu
705493_705963.wav,neu
123662_123726.wav,neu
470335_470901.wav,neu
241730_242223.wav,neu
878377_878787.wav,neu
153367_153442.wav,neu
777055_777471.wav,neu
122254_122320.wav,neu
189634_190176.wav,neu
117413_117478.wav,neu
192079_192153.wav,neu
599283_599735.wav,neu
127480_127543.wav,neu
156803_156884.wav,neu
112146_112585.wav,neu
421260_421851.wav,neu
163914_164426.wav,neu
108895_108947.wav,neu
004502_005026.wav,neu
646569_646979.wav,neu
550949_551497.wav,neu
134530_134590.wav,neu
420147_420857.wav,neu
101369_101456.wav,neu
156985_157032.wav,neu
825517_825915.wav,neu
158922_158982.wav,neu
120722_120794.wav,neu
233271_234728.wav,neu
543461_543835.wav,neu
664479_665309.wav,neu
176118_176996.wav,neu
810683_811063.wav,neu
140257_140302.wav,neu
716439_717059.wav,neu
353803_354981.wav,neu
481951_482960.wav,neu
712913_713353.wav,neu
239564_240382.wav,neu
134640_134702.wav,neu
188321_188378.wav,neu
185795_185859.wav,neu
176578_176628.wav,neu
269529_270527.wav,neu
191654_191732.wav,neu
128433_128486.wav,neu
187627_187676.wav,neu
863133_863495.wav,neu
130545_130603.wav,neu
714191_714559.wav,neu
528509_528997.wav,neu
341825_342307.wav,neu
101544_101676.wav,neu
047806_048258.wav,neu
079026_079448.wav,neu
855312_855825.wav,neu
180653_180683.wav,neu
333561_334109.wav,neu
132093_132153.wav,neu
547711_548265.wav,neu
195556_195996.wav,neu
369715_370443.wav,neu
191194_191271.wav,neu
128376_128433.wav,neu
171375_171440.wav,neu
088700_089218.wav,neu
811925_812347.wav,neu
267739_268240.wav,neu
124936_125001.wav,neu
121633_122259.wav,neu
179754_179791.wav,neu
656495_657043.wav,neu
007459_008008.wav,neu
595843_596325.wav,neu
152936_153006.wav,neu
670585_671073.wav,neu
838720_839112.wav,neu
162819_162877.wav,neu
155295_155370.wav,neu
145063_145143.wav,neu
155033_155095.wav,neu
754835_755209.wav,neu
100859_100986.wav,neu
182321_182367.wav,neu
721203_721883.wav,neu
128532_129109.wav,neu
183989_184046.wav,neu
543063_543461.wav,neu
113175_113247.wav,neu
777911_778303.wav,neu
519653_520327.wav,neu
110016_110078.wav,neu
137543_137598.wav,neu
177586_177661.wav,neu
133174_133243.wav,neu
104860_105006.wav,neu
115306_115372.wav,neu
297437_298033.wav,neu
101676_101759.wav,neu
319945_320553.wav,neu
849895_850311.wav,neu
110628_110689.wav,neu
623457_624083.wav,neu
158499_158573.wav,neu
148368_148439.wav,neu
183377_183411.wav,neu
038934_039926.wav,neu
316123_316791.wav,neu
285625_286651.wav,neu
816269_816625.wav,neu
156540_157142.wav,neu
415101_415601.wav,neu
699705_700235.wav,neu
320553_321245.wav,neu
035830_036750.wav,neu
179206_179862.wav,neu
168149_168203.wav,neu
167468_167908.wav,neu
160972_161042.wav,neu
509109_509567.wav,neu
122320_122373.wav,neu
177777_177857.wav,neu
204352_205067.wav,neu
705963_706361.wav,neu
510193_510981.wav,neu
112404_112462.wav,neu
142547_142612.wav,neu
112462_112515.wav,neu
188032_188073.wav,neu
259946_260542.wav,neu
739435_739911.wav,neu
152860_152936.wav,neu
187141_187182.wav,neu
165035_165103.wav,neu
623005_623457.wav,neu
124312_124377.wav,neu
762605_763111.wav,neu
166602_166677.wav,neu
157503_157579.wav,neu
846445_846770.wav,neu
142382_142436.wav,neu
580711_581199.wav,neu
155223_155295.wav,neu
169750_169802.wav,neu
889933_890625.wav,neu
115927_115986.wav,neu
208494_209282.wav,neu
971296_972570.wav,neu
094034_094576.wav,neu
607737_608105.wav,neu
157142_157792.wav,neu
180426_180466.wav,neu
008646_009266.wav,neu
145697_145792.wav,neu
115109_115169.wav,neu
645159_645611.wav,neu
928023_929412.wav,neu
349547_350083.wav,neu
819303_819911.wav,neu
128550_128606.wav,neu
076986_077720.wav,neu
382685_383083.wav,neu
162755_162819.wav,neu
110793_110859.wav,neu
126442_126924.wav,neu
271532_272593.wav,neu
865393_865977.wav,neu
023914_024654.wav,neu
931189_932579.wav,neu
798377_798751.wav,neu
401635_402213.wav,neu
760279_760803.wav,neu
603319_604251.wav,neu
154324_154408.wav,neu
157579_157660.wav,neu
247006_247648.wav,neu
166498_166534.wav,neu
162686_162755.wav,neu
167439_167512.wav,neu
055098_055472.wav,neu
130304_130356.wav,neu
172842_172916.wav,neu
156412_156449.wav,neu
286651_287285.wav,neu
129764_129819.wav,neu
168912_168968.wav,neu
180396_180426.wav,neu
962296_962903.wav,neu
179464_179509.wav,neu
156732_156803.wav,neu
657043_657675.wav,neu
124168_124842.wav,neu
139672_140190.wav,neu
751453_751863.wav,neu
636683_637633.wav,neu
191852_191928.wav,neu
108128_108218.wav,neu
114071_114124.wav,neu
796599_796949.wav,neu
138370_138412.wav,neu
346679_347899.wav,neu
116741_116812.wav,neu
662883_663311.wav,neu
118481_118531.wav,neu
141886_141957.wav,neu
080822_081634.wav,neu
135897_135947.wav,neu
188984_189033.wav,neu
141045_141110.wav,neu
115500_115557.wav,neu
145143_145189.wav,neu
129598_130470.wav,neu
177154_177220.wav,neu
172080_172153.wav,neu
835670_836111.wav,neu
429491_430303.wav,neu
093378_094034.wav,neu
109857_109904.wav,neu
447379_447831.wav,neu
177081_177154.wav,neu
207332_208119.wav,neu
515595_516022.wav,neu
125772_125826.wav,neu
894753_895253.wav,neu
173693_173775.wav,neu
626881_627219.wav,neu
336961_337347.wav,neu
199234_199734.wav,neu
836111_836599.wav,neu
181590_181644.wav,neu
480959_481951.wav,neu
184046_184101.wav,neu
095696_096082.wav,neu
155887_155948.wav,neu
138944_138983.wav,neu
129488_129549.wav,neu
119697_119753.wav,neu
621247_621663.wav,neu
028172_029038.wav,neu
157792_158538.wav,neu
141577_141637.wav,neu
625197_626519.wav,neu
666539_667033.wav,neu
820345_820712.wav,neu
137449_137503.wav,neu
859389_859733.wav,neu
132905_132973.wav,neu
105868_106021.wav,neu
033044_033904.wav,neu
464037_464495.wav,neu
706361_707011.wav,neu
830103_830765.wav,neu
152781_152860.wav,neu
042406_042840.wav,neu
140544_140583.wav,neu
178834_178876.wav,neu
731789_732211.wav,neu
185916_185968.wav,neu
155370_155452.wav,neu
172985_173036.wav,neu
159104_159736.wav,neu
119858_119897.wav,neu
789891_790325.wav,neu
134182_134235.wav,neu
129082_129133.wav,neu
509567_510193.wav,neu
163882_163957.wav,neu
184609_184657.wav,neu
172494_173174.wav,neu
185420_185548.wav,neu
168617_168685.wav,neu
178082_178143.wav,neu
126377_126422.wav,neu
138482_138533.wav,neu
151266_151344.wav,neu
228356_229240.wav,neu
121799_121881.wav,neu
654447_654941.wav,neu
139697_139756.wav,neu
174556_174610.wav,neu
143685_143759.wav,neu
699283_699705.wav,neu
189185_189335.wav,neu
289943_290584.wav,neu
173829_173909.wav,neu
056602_057294.wav,neu
493667_494155.wav,neu
360199_360603.wav,neu
331385_332455.wav,neu
628315_628689.wav,neu
678077_678541.wav,neu
115324_116166.wav,neu
131784_131851.wav,neu
117645_117689.wav,neu
422435_422827.wav,neu
747375_747953.wav,neu
446301_446837.wav,neu
122045_122088.wav,neu
151572_151639.wav,neu
144616_144685.wav,neu
114124_114196.wav,neu
182514_182551.wav,neu
110530_110586.wav,neu
399805_400419.wav,neu
249940_250512.wav,neu
114719_114787.wav,neu
064628_065290.wav,neu
183937_183989.wav,neu
133329_133381.wav,neu
254826_255704.wav,neu
145304_145810.wav,neu
258350_259269.wav,neu
101945_102026.wav,neu
190176_190916.wav,neu
161094_161150.wav,neu
824004_824511.wav,neu
709463_709927.wav,neu
609231_609773.wav,neu
866725_867489.wav,neu
155396_155914.wav,neu
692511_692885.wav,neu
169079_169138.wav,neu
136689_136740.wav,neu
149350_150030.wav,neu
459141_459797.wav,neu
573037_573945.wav,neu
406811_407245.wav,neu
940025_940881.wav,neu
909409_910119.wav,neu
878787_879257.wav,neu
642871_643911.wav,neu
112093_112151.wav,neu
572633_573037.wav,neu
627869_628315.wav,neu
870383_870745.wav,neu
130603_130655.wav,neu
178030_178082.wav,neu
187482_187522.wav,neu
420857_421260.wav,neu
467591_468427.wav,neu
374529_374957.wav,neu
846059_846445.wav,neu
058462_058938.wav,neu
137201_137264.wav,neu
181420_181458.wav,neu
163957_164022.wav,neu
512707_513081.wav,neu
552347_552679.wav,neu
123617_123662.wav,neu
883267_883629.wav,neu
141225_141276.wav,neu
126841_126907.wav,neu
162408_162466.wav,neu
516022_516679.wav,neu
755209_755679.wav,neu
102878_103064.wav,neu
172772_172842.wav,neu
835291_835670.wav,neu
847512_847862.wav,neu
874343_874812.wav,neu
170735_170783.wav,neu
593291_593863.wav,neu
157314_157393.wav,neu
108805_108846.wav,neu
900515_901141.wav,neu
800493_800897.wav,neu
810297_810683.wav,neu
642323_642871.wav,neu
045416_045790.wav,neu
165263_165342.wav,neu
154955_155033.wav,neu
536745_537869.wav,neu
119578_119648.wav,neu
533705_534151.wav,neu
131271_131324.wav,neu
066380_067114.wav,neu
173854_174522.wav,neu
131851_131907.wav,neu
111229_111292.wav,neu
869659_870015.wav,neu
051514_052626.wav,neu
157847_157932.wav,neu
085476_085910.wav,neu
195996_196718.wav,neu
101886_101945.wav,neu
176939_177017.wav,neu
251048_251458.wav,neu
067114_067734.wav,neu
501271_501783.wav,neu
795231_795647.wav,neu
127637_127682.wav,neu
383083_384447.wav,neu
723221_723979.wav,neu
103222_103373.wav,neu
549535_550311.wav,neu
910912_912049.wav,neu
123829_123895.wav,neu
121732_121799.wav,neu
626519_626881.wav,neu
169987_170065.wav,neu
150030_150644.wav,neu
090338_091030.wav,neu
152160_152234.wav,neu
248508_248978.wav,neu
134349_134389.wav,neu
311243_311785.wav,neu
187321_187369.wav,neu
078484_079026.wav,neu
856246_856615.wav,neu
145910_145975.wav,neu
793929_794387.wav,neu
161042_161094.wav,neu
148260_148712.wav,neu
995531_996727.wav,neu
227814_228356.wav,neu
190303_190371.wav,neu
187369_187418.wav,neu
996727_997646.wav,neu
883629_883991.wav,neu
135850_136296.wav,neu
161475_161549.wav,neu
562393_563193.wav,neu
329723_330301.wav,neu
108310_108466.wav,neu
759719_760279.wav,neu
177417_177478.wav,neu
144157_144235.wav,neu
146832_146879.wav,neu
247648_248508.wav,neu
949093_949991.wav,neu
171676_171725.wav,neu
514495_515595.wav,neu
178604_178683.wav,neu
475468_475951.wav,neu
134124_134182.wav,neu
672369_672911.wav,neu
184306_184399.wav,neu
631371_632021.wav,neu
130009_130067.wav,neu
140339_140380.wav,neu
108741_108805.wav,neu
482960_483581.wav,neu
472839_473291.wav,neu
535715_536257.wav,neu
142129_142197.wav,neu
147046_147121.wav,neu
173245_173325.wav,neu
759007_759363.wav,neu
455710_456187.wav,neu
166446_166498.wav,neu
676619_677173.wav,neu
171218_171300.wav,neu
162117_162191.wav,neu
182170_182213.wav,neu
637633_638199.wav,neu
469397_470335.wav,neu
823262_823654.wav,neu
189141_189185.wav,neu
030568_031080.wav,neu
102026_102152.wav,neu
650353_651069.wav,neu
154469_154521.wav,neu
165413_165490.wav,neu
166654_167022.wav,neu
495059_495451.wav,neu
030074_030568.wav,neu
128657_128716.wav,neu
847181_847512.wav,neu
071312_071956.wav,neu
109251_109309.wav,neu
243017_243932.wav,neu
190371_190439.wav,neu
474747_475468.wav,neu
231004_231498.wav,neu
129194_129239.wav,neu
843285_843796.wav,neu
857043_857399.wav,neu
828181_828615.wav,neu
131974_132025.wav,neu
184657_184697.wav,neu
160904_160972.wav,neu
516679_517425.wav,neu
120588_120652.wav,neu
409339_409809.wav,neu
897909_898817.wav,neu
119142_119208.wav,neu
743839_744321.wav,neu
011032_011688.wav,neu
185288_185354.wav,neu
159416_159493.wav,neu
898817_899377.wav,neu
174992_175408.wav,neu
111138_111184.wav,neu
364383_365195.wav,neu
179833_179867.wav,neu
589057_589683.wav,neu
137153_137201.wav,neu
181030_181074.wav,neu
535083_535715.wav,neu
876946_877279.wav,neu
780303_780863.wav,neu
097016_097552.wav,neu
063717_064241.wav,neu
781737_782105.wav,neu
131324_131379.wav,neu
185698_185795.wav,neu
127265_127310.wav,neu
849496_849895.wav,neu
975793_976875.wav,neu
115609_115660.wav,neu
124273_124312.wav,neu
092396_092884.wav,neu
538489_539037.wav,neu
867489_868037.wav,neu
808839_809417.wav,neu
154408_154469.wav,neu
817439_817777.wav,neu
180163_180190.wav,neu
792139_792555.wav,neu
616891_617457.wav,neu
110475_110530.wav,neu
079834_080250.wav,neu
811063_811413.wav,neu
111609_112146.wav,neu
110859_110922.wav,neu
801355_802263.wav,neu
572289_572633.wav,neu
191498_191575.wav,neu
164291_164341.wav,neu
906777_907493.wav,neu
446837_447379.wav,neu
140654_141106.wav,neu
987417_988925.wav,neu
222036_222578.wav,neu
763913_764305.wav,neu
161622_161698.wav,neu
175287_175364.wav,neu
319445_319945.wav,neu
494155_494601.wav,neu
127419_127480.wav,neu
167575_167610.wav,neu
965359_966453.wav,neu
106729_106822.wav,neu
176018_176073.wav,neu
946662_947579.wav,neu
192444_192518.wav,neu
111074_111138.wav,neu
100602_100731.wav,neu
164662_164727.wav,neu
334573_335499.wav,neu
475951_476313.wav,neu
929854_930470.wav,neu
925281_926083.wav,neu
140634_140705.wav,neu
915604_916107.wav,neu
550311_550949.wav,neu
183411_183464.wav,neu
138117_138167.wav,neu
146758_146832.wav,neu
730253_730669.wav,neu
179204_179261.wav,neu
152001_152081.wav,neu
143130_143528.wav,neu
754051_754401.wav,neu
825915_826361.wav,neu
183073_183116.wav,neu
145429_145515.wav,neu
119753_119807.wav,neu
140302_140339.wav,neu
767041_767517.wav,neu
104122_104213.wav,neu
129697_129764.wav,neu
696053_696553.wav,neu
902054_903023.wav,neu
316791_317195.wav,neu
117478_117519.wav,neu
109449_109510.wav,neu
300265_301257.wav,neu
140797_140846.wav,neu
460964_461368.wav,neu
916107_916770.wav,neu
168330_169106.wav,neu
785557_785937.wav,neu
819911_820345.wav,neu
181716_181741.wav,neu
566735_567361.wav,neu
182551_182582.wav,neu
135673_135713.wav,neu
181773_181797.wav,neu
242223_243017.wav,neu
190171_190237.wav,neu
439401_440249.wav,neu
758235_758603.wav,neu
298033_299061.wav,neu
840777_841139.wav,neu
871112_871929.wav,neu
099136_099624.wav,neu
082978_083502.wav,neu
197844_198368.wav,neu
483581_484351.wav,neu
178443_178515.wav,neu
856615_857043.wav,neu
180190_180226.wav,neu
135091_135136.wav,neu
782617_783081.wav,neu
155714_155774.wav,neu
370865_371599.wav,neu
182136_182170.wav,neu
187946_188032.wav,neu
793471_793929.wav,neu
698529_698861.wav,neu
788571_789095.wav,neu
934841_935769.wav,neu
829441_830103.wav,neu
132621_132687.wav,neu
806271_806675.wav,neu
150468_150548.wav,neu
161863_161932.wav,neu
050876_051514.wav,neu
142074_142129.wav,neu
182582_182616.wav,neu
769843_770313.wav,neu
944562_945149.wav,neu
981785_982957.wav,neu
137072_137113.wav,neu
305513_306175.wav,neu
748393_748791.wav,neu
691915_692511.wav,neu
146118_146188.wav,neu
161549_161622.wav,neu
287285_288549.wav,neu
827241_827693.wav,neu
752501_752869.wav,neu
110391_110475.wav,neu
107372_107527.wav,neu
137598_137652.wav,neu
978275_979446.wav,neu
886570_886927.wav,neu
167665_167742.wav,neu
277912_278518.wav,neu
190668_190724.wav,neu
175664_175738.wav,neu
485699_486864.wav,neu
133652_133711.wav,neu
111739_111784.wav,neu
563193_563699.wav,neu
352249_352605.wav,neu
181686_181716.wav,neu
072908_073756.wav,neu
103888_104026.wav,neu
807145_807621.wav,neu
282220_282602.wav,neu
157749_157805.wav,neu
815257_815763.wav,neu
120979_121047.wav,neu
135183_135255.wav,neu
112932_112989.wav,neu
885511_886023.wav,neu
101211_101291.wav,neu
490157_490777.wav,neu
185183_185288.wav,neu
575541_576173.wav,neu
085024_085476.wav,neu
165894_165965.wav,neu
119398_119455.wav,neu
138894_138944.wav,neu
149070_149132.wav,neu
101912_102406.wav,neu
820712_821075.wav,neu
190767_190812.wav,neu
845323_845696.wav,neu
079448_079834.wav,neu
103512_103675.wav,neu
618229_618597.wav,neu
168834_168912.wav,neu
171552_171629.wav,neu
773415_773807.wav,neu
142829_142889.wav,neu
232454_233271.wav,neu
177960_178030.wav,neu
923127_923646.wav,neu
914767_915604.wav,neu
089676_090338.wav,neu
192761_192806.wav,neu
139605_139649.wav,neu
012952_013584.wav,neu
152081_152160.wav,neu
671555_672007.wav,neu
437129_438768.wav,neu
574415_574897.wav,neu
583989_584579.wav,neu
121443_121506.wav,neu
107070_107160.wav,neu
157393_157444.wav,neu
115372_115433.wav,neu
765437_765895.wav,neu
152528_152598.wav,neu
707439_707915.wav,neu
114451_114505.wav,neu
739911_740345.wav,neu
496829_497268.wav,neu
175479_175537.wav,neu
112863_112932.wav,neu
845696_846059.wav,neu
114622_114674.wav,neu
162558_162604.wav,neu
126286_126323.wav,neu
121105_121162.wav,neu
660877_661317.wav,neu
829054_829441.wav,neu
050292_050876.wav,neu
540349_540969.wav,neu
617457_617861.wav,neu
137821_137865.wav,neu
144431_144479.wav,neu
609773_610189.wav,neu
042840_043526.wav,neu
184440_184850.wav,neu
216071_216626.wav,neu
161782_162318.wav,neu
154641_154725.wav,neu
756921_757427.wav,neu
181378_181420.wav,neu
171440_171478.wav,neu
980583_981785.wav,neu
192634_192697.wav,neu
188808_188886.wav,neu
384447_384995.wav,neu
747953_748393.wav,neu
113112_113175.wav,neu
124832_124873.wav,neu
114322_114380.wav,neu
144300_144371.wav,neu
043918_044346.wav,neu
169910_169987.wav,neu
998945_100018.wav,neu
147434_147526.wav,neu
812823_813341.wav,neu
169345_169425.wav,neu
424664_425237.wav,neu
169106_169636.wav,neu
135024_135850.wav,neu
017746_018642.wav,neu
112723_112793.wav,neu
146490_146984.wav,neu
135136_135183.wav,neu
141106_141690.wav,neu
136433_136477.wav,neu
454789_455355.wav,neu
714559_714981.wav,neu
686179_686961.wav,neu
783437_784093.wav,neu
126705_126768.wav,neu
